datetime,NEE,NME
2017-08-08 09:30:00-06:00,-0.4278317118684451,22.889465395609538
2017-08-08 10:00:00-06:00,-0.7603354529999998,26.33040256500244
2017-08-08 10:30:00-06:00,-1.1407441290000007,36.221767
2017-08-08 11:00:00-06:00,-1.6789440740000001,35.480774000000004
2017-08-08 11:30:00-06:00,-1.4635870950000007,19.4109037399292
2017-08-08 12:00:00-06:00,-1.1248261259999994,18.207492351531982
2017-08-08 12:30:00-06:00,-2.2162455750000007,21.98732172648112
2017-08-08 13:00:00-06:00,-2.8468544239999996,27.491129
2017-08-08 13:30:00-06:00,-2.9935727639999983,5.615531000000002
2017-08-08 14:00:00-06:00,-2.8195072630000007,14.98218600000001
2017-08-08 14:30:00-06:00,-4.084916875999998,35.28832599999999
2017-08-08 15:00:00-06:00,-4.256968868,22.96469200000001
2017-08-08 15:30:00-06:00,-3.5196371939999986,27.389646999999993
2017-08-08 16:00:00-06:00,-2.5264465059999996,18.786023999999998
2017-08-08 16:30:00-06:00,-2.7746677720000004,24.66395699999999
2017-08-08 17:00:00-06:00,-2.3290411899999985,17.63108399999999
2017-08-08 17:30:00-06:00,-1.423410666,16.935069000000002
2017-08-08 18:00:00-06:00,-1.4620445830000006,22.412635000000012
2017-08-08 18:30:00-06:00,-1.1607910130000005,20.365274
2017-08-08 19:00:00-06:00,-1.438044753,24.818491999999996
